Name,Tissue,Type,Marker,Nodes,Edges,Density,TotalWeight,AvgWeight,AvgInDegree,AvgOutDegree,MaxInDegree,MaxOutDegree,ZeroOutDegreeCount,DegreeCentralization,DegreeStd,DegreeSkewness,DegreeKurtosis,DegreeHeterogeneity,WeightStd,MeanAbsoluteWeight,MaxAbsoluteWeight,WeightSkewness,WeightKurtosis,WeightQ1,WeightQ3,WeightRange,WeightIQR,WeightMedian,WeightAsymmetry,BranchPoints,LinearNodes,TerminalNodes,Sources,Sinks,BidirectionalEdges,HighFluxEdges,MeanFluxImbalance,MaxFluxImbalance,BalancedNodes,FluxBalanceRatio,DegreeCentralityMax,DegreeCentralityMin,DegreeCentralityMean,DegreeCentralityMedian,DegreeCentralityStd,DegreeCentralitySkewness,DegreeCentralityKurtosis,DegreeCentralityGini,InDegreeCentralityMax,InDegreeCentralityMin,InDegreeCentralityMean,InDegreeCentralityMedian,InDegreeCentralityStd,InDegreeCentralitySkewness,InDegreeCentralityKurtosis,InDegreeCentralityGini,OutDegreeCentralityMax,OutDegreeCentralityMin,OutDegreeCentralityMean,OutDegreeCentralityMedian,OutDegreeCentralityStd,OutDegreeCentralitySkewness,OutDegreeCentralityKurtosis,OutDegreeCentralityGini,BetweennessCentralityMax,BetweennessCentralityMin,BetweennessCentralityMean,BetweennessCentralityMedian,BetweennessCentralityStd,BetweennessCentralitySkewness,BetweennessCentralityKurtosis,BetweennessCentralityGini,ClosenessCentralityMax,ClosenessCentralityMin,ClosenessCentralityMean,ClosenessCentralityMedian,ClosenessCentralityStd,ClosenessCentralitySkewness,ClosenessCentralityKurtosis,ClosenessCentralityGini,PagerankMax,PagerankMin,PagerankMean,PagerankMedian,PagerankStd,PagerankSkewness,PagerankKurtosis,PagerankGini,LoadCentralityMax,LoadCentralityMin,LoadCentralityMean,LoadCentralityMedian,LoadCentralityStd,LoadCentralitySkewness,LoadCentralityKurtosis,LoadCentralityGini,EigenvectorCentralityMax,EigenvectorCentralityMin,EigenvectorCentralityMean,EigenvectorCentralityMedian,EigenvectorCentralityStd,EigenvectorCentralitySkewness,EigenvectorCentralityKurtosis,EigenvectorCentralityGini
Fibroblast_Tumor_DES+,Tumor,Fibroblast,DES+,3535,33331,0.0026680402699498667,20514.817293560063,0.6154876029390076,9.428854314002828,9.428854314002828,1822,2246,276,0.801964428797961,99.54620006989923,17.87535740808032,431.07290373803426,28.865800969693332,1.9499368866926226,0.6154876029390076,15.9338181510844,4.658841538745054,24.214715294498966,0.0001018572018393,0.150801618871624,15.93380789096205,0.1506997616697847,0.0379317953128795,2.2108876095391805,1991,98,349,73,276,1067,2461,113.01783784246454,45638.963266335544,425,0.12022630834512023,0.8073005093378608,0.0002829654782116582,0.005336080539899733,0.001414827391058291,0.02816813810693243,17.875357408080326,431.0729037380345,0.7685086838681253,0.5155631013016412,0.0,0.0026680402699498667,0.0005659309564233164,0.01573901985712222,17.53517571105067,430.0998525657303,0.7869129226598903,0.6355404640633843,0.0,0.0026680402699498667,0.0005659309564233164,0.01911653625765857,21.67340605604221,611.7711896357579,0.8058256355172584,0.5953959931963049,0.0,0.0019402512623913984,0.00024476153450745183,0.015941723488093876,26.048092657111972,856.2656862563186,0.9248257189886839,2.902168255883055,0.0,0.8798096127772514,1.0014982787595914,0.3338088046345353,-1.307696920586144,1.0794610278423726,0.19184111667925896,0.04202377413754834,5.633856277961693e-05,0.0002828854314002829,9.721897129336219e-05,0.0011335972659115218,20.104607752834063,601.6439051137332,0.6647671897083328,0.5418706145890583,0.0,0.0024204370811908905,0.00024652356126110493,0.017622820334088025,19.8776809873966,504.56582095643455,0.9168416545191086,0.6256908923084201,-6.469219304533553e-20,0.0019050180281520795,3.1503570567795566e-06,0.01819150790456977,22.338442704453943,613.6565240393352,0.9627855601967276
Fibroblast_Tumor_FAP+,Tumor,Fibroblast,FAP+,3799,39001,0.002703033876740103,36372.726315571024,0.9326100950122055,10.26612266385891,10.26612266385891,2029,2431,270,0.8597861386709538,111.24001095306467,18.252899096133557,452.63858887362716,30.352774381818175,3.126007587490093,0.9326100950122055,27.9718874104784,5.66784761966995,35.30581691373706,0.0001828208142145,0.417636252186255,27.971872649573584,0.4174534313720405,0.0492611149716755,3.0467985354059706,2155,100,332,62,270,1347,2073,295.6276707108399,234590.39253452013,458,0.12055804158989207,0.8651922064244338,0.0002632964718272775,0.005406067753480206,0.0013164823591363874,0.029289102409969632,18.252899096133557,452.63858887362693,0.7818410903388733,0.534228541337546,0.0,0.002703033876740102,0.000526592943654555,0.01648612447267747,17.646019779881982,419.27785540555607,0.797368314183722,0.6400737230121116,0.0,0.002703033876740103,0.000526592943654555,0.019395446711589853,21.148095147280518,577.9543640371953,0.8183844801085309,0.5367389076418762,0.0,0.0019509283860304825,3.890158564527329e-05,0.015446197573218176,22.616410520392385,682.7044229221734,0.9336034625189652,2.5157537937287873,0.0,0.6327253514531209,0.7270282822060157,0.22584238957757077,-1.2938121715729207,2.2748929921120418,0.175538938570893,0.041061387160584946,5.360714395963597e-05,0.00026322716504343247,8.906739387975343e-05,0.001089438887444292,20.200866042865393,607.2002213473074,0.667754450786531,0.5885970268711744,0.0,0.0023825305505799023,0.0002249496325013664,0.017098326765882032,21.30662857006606,613.3119813523375,0.9218979228631492,0.5984436553721141,-2.965344268304863e-20,0.0018104916286698315,3.119393502712043e-06,0.017660160685451877,22.359170014252083,605.1687421209464,0.963755713604374
Fibroblast_Tumor_FGFR2+,Tumor,Fibroblast,FGFR2+,3564,34387,0.0027079508088021513,25143.90782967169,0.7312038802358941,9.648428731762065,9.648428731762065,1892,2211,251,0.7992430936111354,100.18666910208067,17.477737546449305,415.7566759113066,27.955456919446775,2.255102169438434,0.7312038802358941,18.6020117693523,4.752735266119077,25.67095298240951,0.0001024249968823,0.164988692129854,18.60200160022678,0.16488626713297172,0.0383747245893867,2.6047713218923607,2053,102,318,67,251,1144,2711,133.42289871281585,49567.562719071015,421,0.1181257014590348,0.8046589952287398,0.000280662363177098,0.0054159016176043035,0.0014033118158854898,0.028118627309031908,17.4777375464493,415.7566759113064,0.7687299170199685,0.5310131911310694,0.0,0.0027079508088021518,0.000561324726354196,0.016019752400102383,17.77696652345323,443.68011969107505,0.7892149442323441,0.6205444849845636,0.0,0.0027079508088021518,0.000561324726354196,0.01883876764904561,20.990701367153545,579.1967646512306,0.8038665053549553,0.5598370792539972,0.0,0.002414514904416864,0.00024619021722258353,0.01827606579084148,18.79499917316361,472.0452295801402,0.9343402688904499,2.6362991228221357,0.0,0.7774818230762088,0.897332201037222,0.29619209856434225,-1.2275158558525365,0.8602608920780068,0.19327477118802497,0.041815228186328025,5.561929211388474e-05,0.00028058361391694733,9.647719723760653e-05,0.0011324683509941825,20.21801725588969,600.8667639852789,0.6645141370214555,0.5760065512048074,0.0,0.0028959550319395894,0.0002467811682960895,0.019820030097835617,17.03517345312535,381.3693925159003,0.9225512778160294,0.6196454052764966,-2.6747712287514727e-19,0.0019689148954781274,4.774701472278429e-06,0.01798189381084254,22.23713228446975,614.2615763890727,0.9597129825210797
Fibroblast_Tumor_ICAM1+,Tumor,Fibroblast,ICAM1+,3817,38758,0.002660913962637632,28999.5564998684,0.7482211801400588,10.154047681425203,10.154047681425203,2042,2448,271,0.8306320504814333,108.67380181249177,18.0215896225466,441.511484848954,29.635932689803212,2.4373483028975893,0.7482211801400588,22.3577683943917,5.753880011744397,37.4484668722822,9.14961220969536e-05,0.305553352034134,22.35776605103965,0.305461855912037,0.0389603274918148,2.480794947079884,2154,108,344,73,271,1379,2161,235.3062908985603,185591.06722729147,460,0.12051349227141735,0.8359538784067087,0.0002620545073375262,0.005321827925275264,0.001310272536687631,0.028478459594468496,18.0215896225466,441.5114848489542,0.7803592346660372,0.5351153039832285,0.0,0.002660913962637632,0.0005241090146750524,0.0161277666816836,17.96669650725337,442.165264008287,0.7973453920819925,0.6415094339622642,0.0,0.002660913962637632,0.0005241090146750524,0.019033629599619604,21.825903544538626,620.3981281885118,0.8169850164073389,0.5677982681232157,0.0,0.0018768886886687563,7.20285998730076e-06,0.0158377457674965,24.277164658112845,757.057044458398,0.9343166684071558,2.5356246371669804,0.0,0.7499931254494402,0.8915177183506438,0.29508508994097077,-1.1896079836494324,0.5733777962282569,0.20013363632664735,0.0428681244668079,5.226944942330701e-05,0.0002619858527639507,8.796394651350085e-05,0.001097140109378131,21.316907829511536,677.0664026730168,0.6704423655245993,0.5469532035359405,0.0,0.002687480646203727,0.00022399993405705713,0.018959180289389498,16.178688661245065,341.94019786798816,0.9293451201716492,0.568988740813019,-5.676441392150541e-19,0.002033941741867697,1.465708783231486e-06,0.01760772852826358,20.18561877157447,501.00257618197435,0.9611756203700283
Fibroblast_Tumor_ICAM1-,Tumor,Fibroblast,ICAM1-,3728,37593,0.002705650450085273,29948.243105243637,0.796644138675914,10.083959227467812,10.083959227467812,1996,2425,256,0.8317231235699126,107.40083868868054,18.048010344674264,440.3047586202507,29.3591488522504,2.548099932951033,0.796644138675914,22.3563569802915,5.4867231232766045,33.838546636972644,0.000106960516232,0.397536407007804,22.356354705703236,0.397429446491572,0.0445402980017334,2.5526951807762712,2117,106,324,68,256,1357,2210,248.96660486389166,181353.68382362815,440,0.11802575107296137,0.8371344244700831,0.00026831231553528306,0.005411300900170546,0.0013415615776764152,0.028816967718991286,18.048010344674264,440.304758620251,0.7784242646191664,0.535551381808425,0.0,0.002705650450085273,0.0005366246310705661,0.016274664164273634,17.9769659688126,439.6551852441325,0.7957093232816952,0.6506573651730614,0.0,0.002705650450085273,0.0005366246310705661,0.01929028138025912,21.830046459570443,615.3491672953662,0.8137857669488968,0.48860660294775926,0.0,0.0018961860298517062,2.1877787268804097e-05,0.015314685194944565,21.589157300829317,594.495522627346,0.9308477007050158,2.6335339069146153,0.0,0.7345372645277891,0.8726519108782238,0.2961584964861084,-1.1182120175751358,0.5064156902872177,0.2068532196019747,0.04308299645923374,5.252699856157527e-05,0.0002682403433476395,8.798401765283944e-05,0.0011139943268806338,20.95281474370413,660.4243090981083,0.6761889005769162,0.5413679508719345,0.0,0.002522048959962777,0.0002305066350049493,0.01836781953682573,17.70547906748265,413.57440138691453,0.9280619675734079,0.6255303784220525,-2.0969707074815464e-21,0.0019106366962922242,3.175423233540187e-06,0.017777585945339625,22.717202042877826,641.4279031328003,0.9608498515337245
Fibroblast_Tumor_MFAP5+,Tumor,Fibroblast,MFAP5+,3801,35667,0.0024693640177792546,29219.47860237703,0.8192300614679403,9.383583267561168,9.383583267561168,1855,2289,256,0.7779560088065468,100.21411035544851,18.184283894649507,452.8235586857467,29.514143778427577,2.636976512630372,0.8192300614679402,22.3521499168662,5.043215207979124,28.745701457329282,7.55629716240752e-05,0.189734931459701,22.35214771251845,0.1896593684880769,0.0392994541347338,3.0037265433957567,2110,125,325,69,256,1106,2591,151.25861311721204,60585.645942241754,478,0.1257563799000263,0.7828947368421052,0.0002631578947368421,0.00493872803555851,0.0013157894736842105,0.0263721343040654,18.184283894649493,452.8235586857463,0.7693039875771583,0.48815789473684207,0.0,0.0024693640177792546,0.0005263157894736842,0.01467373553859865,17.42237860033728,427.6447275599346,0.7868756502485904,0.6023684210526316,0.0,0.002469364017779255,0.0005263157894736842,0.017720792915315163,21.470802756588768,607.2530339179361,0.806481601161116,0.5582959350095169,0.0,0.00195816440274988,0.00022450506365941176,0.01600492513978175,23.111485368252968,687.2682865801887,0.9300739805510626,2.5300783693406124,0.0,0.6455939048499247,0.7512690137846226,0.24810479879367844,-1.202029596960019,1.389058133713037,0.19307874117732898,0.03876794763283061,5.2927552060316274e-05,0.00026308866087871614,9.045513912379828e-05,0.001051075200743049,19.830116667500178,582.6597370772753,0.6651180997067986,0.5316501121212328,0.0,0.002543741700373325,0.0002249899558055444,0.018120232250339655,17.580361511654385,413.1471064291935,0.9243811151156107,0.615106387323106,-3.2557828910087193e-19,0.001896303193150296,2.9875196476362196e-06,0.017665237045004913,22.370124924407076,620.6234304365057,0.9625681631242181
Macrophage_Normal_MARCO+,Normal,Macrophage,MARCO+,4118,39869,0.0023516253518531473,24208.547633988466,0.6072022783111808,9.681641573579407,9.681641573579407,2075,2446,307,0.8085102542756476,106.91193278413593,19.649053349462882,524.3753696955847,31.485573505884208,1.7867569765549485,0.6072022783111808,13.9371211328844,4.583790694089357,23.436624853139794,9.33298260453988e-05,0.221200000000003,13.937119148199102,0.2211066701739576,0.0393619266062733,2.042648278793896,2289,109,388,81,307,1344,2708,129.2505379307543,49643.09429772098,482,0.11704711024769306,0.813213504979354,0.00024289531212047608,0.0047032507037062955,0.0012144765606023804,0.02596840728300605,19.649053349462886,524.3753696955848,0.7728617743264605,0.5040077726499879,0.0,0.0023516253518531473,0.00048579062424095217,0.014425601710609583,18.720128806284077,487.1275379747107,0.7890502091289235,0.5941219334466845,0.0,0.0023516253518531473,0.00048579062424095217,0.017049498494322624,22.567461979079763,665.8020330600781,0.8102820917718738,0.48881714014621347,0.0,0.0016417777517937979,0.0001924396532616308,0.014243767331810398,23.71697357893326,707.7686108016957,0.9297662155217916,2.803688078562957,0.0,0.8522405675870451,0.9970095141261828,0.3308701001749017,-1.1728297052478145,0.5867505597114575,0.20033092731796592,0.03692723946492462,4.932913109967283e-05,0.00024283632831471587,8.531292971290542e-05,0.0009799986309419596,20.174808465790175,595.5611282015498,0.6616846030986478,0.4844250272915797,0.0,0.0023190734383459043,0.00020695672002101788,0.017080466099244213,16.592845194518304,347.78316757607047,0.9290904810596023,0.6314641045098617,-2.2277657135898163e-21,0.0017254201448455796,3.306924321448894e-06,0.01703502521067333,24.177979722824492,717.0287613007159,0.9599423078898741
Macrophage_Normal_THBS1+,Normal,Macrophage,THBS1+,4047,31906,0.0019485577338247905,24513.511801380533,0.7683041371961553,7.883864591055103,7.883864591055103,1844,2189,302,0.7459793056890485,94.45556434712162,21.319047032836213,584.6308129369648,36.88531725187897,1.9640588437496382,0.7683041371961555,13.9592572808195,4.039312280739335,18.074506153778398,0.0267048217064423,0.42789647045734475,13.959245295083043,0.40119164875090246,0.0663718707531323,2.0828314350840786,2257,112,373,71,302,1368,2588,126.21875928895805,53580.7084875205,474,0.11712379540400296,0.749876421156698,0.00024715768660405336,0.0038971154676495806,0.0012357884330202668,0.023345418770914877,21.319047032836224,584.6308129369651,0.7292761518960957,0.4557587740978744,0.0,0.0019485577338247903,0.0004943153732081067,0.012501450712545149,21.02931670563087,577.375946001788,0.744692352168483,0.5410281759762728,0.0,0.0019485577338247903,0.0004943153732081067,0.015158449520593033,24.819828987972905,751.1615101403074,0.7717220391237288,0.5655199038824429,0.0,0.0016552381853375368,3.6050194090578864e-05,0.015167402156169046,26.531949466214346,885.4404570106918,0.9319692604383342,1.1443665378608612,0.0,0.8080922496361617,0.9521085257650518,0.31517427133803055,-1.1719794513245183,0.08481642889324403,0.20243859286969318,0.0383564552674201,4.978322029599289e-05,0.00024709661477637757,8.539385585566166e-05,0.0010009521993475945,20.48036288550637,622.3153887030127,0.6634871271030566,0.5076657071612166,0.0,0.0020099660969640455,0.0002105575742985335,0.015581002107757166,20.112956640464322,518.4514198303376,0.9237096248649805,0.611589441674404,-7.561224892122727e-19,0.0017525042742774432,5.0713510014452e-06,0.01715208119418241,23.197480046592407,655.8779071475684,0.960273578781819
Macrophage_Normal_VCAN+,Normal,Macrophage,VCAN+,3810,31608,0.002178016012634808,22397.940624573985,0.7086161928807259,8.296062992125984,8.296062992125984,1743,2068,264,0.7499101795788259,92.37688147996299,20.4060251916253,541.5949054389797,31.99720393453538,1.9193417695378971,0.7086161928807261,13.9325700475711,4.294448343359364,20.452919039434757,0.0137227427504287,0.360579791288462,13.932557522507663,0.34685704853803334,0.0526912887086266,1.986938178444661,2129,100,337,73,264,1278,2329,116.03408076600157,43096.233762049305,471,0.1236220472440945,0.7542662116040956,0.00026253609871357313,0.004356032025269616,0.0013126804935678657,0.024252266075075607,20.40602519162531,541.5949054389798,0.7396789809018746,0.457600420057758,0.0,0.002178016012634808,0.0005250721974271463,0.013044880609467915,19.822625688555846,521.6030043437714,0.7567113644773142,0.5429246521396692,0.0,0.002178016012634808,0.0005250721974271463,0.015770590121086624,23.395237589741036,672.9796454681514,0.7802493438320209,0.5672320201380633,0.0,0.0018908953110394946,0.00014467177656045355,0.015974206746061766,22.922051599229444,686.9976362647633,0.931660681844369,1.8014836955935496,0.0,0.874334334122662,1.04485470256198,0.35335512031680494,-1.0919992088549382,-0.11927935246545918,0.21185471830022598,0.03943762677689733,5.318987964566089e-05,0.00026246719160104987,8.978030050912295e-05,0.0010415747636917554,20.246146905229082,614.0196293830799,0.6627364942645959,0.5992332562455279,0.0,0.0022859426492172884,0.00022392784890275355,0.017688445014906712,19.74956864884936,517.9365388006482,0.9260169093742815,0.6166344182876415,-6.835824459547347e-20,0.0019393071302091823,5.430887124703275e-06,0.01765774747485206,22.22638399338313,615.561860641825,0.9589247324384832
Macrophage_Tumor_MARCO+,Tumor,Macrophage,MARCO+,4017,39670,0.0024590460661709644,26583.49976729092,0.6701159507761765,9.875529001742594,9.875529001742594,2190,2558,292,0.83895640985969,109.62456475358007,19.60460280977636,517.2139925011501,31.805980441490803,1.91357791721481,0.6701159507761764,13.9437510735132,4.21453996930725,19.419854866819108,0.0001618643369386,0.226418826199517,13.943741434154875,0.2262569618625784,0.0359871214934335,1.999689465396264,2249,99,367,75,292,1380,2981,149.27820397445555,67985.64117414638,455,0.11326860841423948,0.8438745019920318,0.000249003984063745,0.004918092132341929,0.001245019920318725,0.027296953374895436,19.60460280977636,517.2139925011501,0.7746889182030066,0.5453187250996016,0.0,0.0024590460661709644,0.00049800796812749,0.015288881190338636,19.44747251792264,527.8891468028958,0.7907271334037299,0.6369521912350598,0.0,0.0024590460661709644,0.00049800796812749,0.018062776557104202,23.310620256387548,709.5850522527318,0.8117354909394088,0.608967275356854,0.0,0.0019185829647301999,0.00014499908212728166,0.017152104681510166,20.689888144199596,566.2802703077597,0.9384373811422235,2.9609503929412773,0.0,0.7634916277300164,0.8998127637682789,0.28922754235755144,-1.1626544310856677,1.2560572506664132,0.19107491864476703,0.04063876846374099,4.9459054872932074e-05,0.000248941996514812,8.38235257176553e-05,0.0010109418504913345,21.94295411443235,718.4441851706588,0.6655011813127768,0.6266140295604631,0.0,0.0023086430438469295,0.00021352944386836219,0.018777194181272,18.49161081524593,451.56915703787274,0.9303090451380668,0.6321857906681106,-1.922445291755663e-20,0.001728062479465427,3.4954071481302115e-06,0.017170035159918943,24.21979349080446,713.1249086878548,0.959883076263417
Macrophage_Tumor_THBS1+,Tumor,Macrophage,THBS1+,4005,41424,0.002583184605656516,23990.198511682116,0.5791376620239985,10.34307116104869,10.34307116104869,2154,2562,305,0.84798048393554,112.87450023906837,18.54911608710501,468.3890691076397,30.773690137059276,1.7570671612414333,0.5791376620239985,13.9419016541315,4.863090694739897,26.230791545959192,0.0001596214324742,0.3047365021113453,13.941889889958338,0.30457688067887106,0.0374210661874975,1.9680117056460404,2238,103,378,73,305,1439,2703,176.1878139114889,105684.54764641913,461,0.11510611735330836,0.8531468531468531,0.00024975024975024975,0.005166369211313032,0.0012487512487512488,0.028190434625141945,18.54911608710502,468.38906910763984,0.7842452390286568,0.537962037962038,0.0,0.002583184605656516,0.0004995004995004995,0.015960556728346984,18.257263182663827,454.65871697507174,0.7998832692236287,0.6398601398601399,0.0,0.002583184605656516,0.0004995004995004995,0.01869358874941373,22.224768806780567,645.4306517205918,0.820559830339538,0.5404087543732813,0.0,0.0017857042572354393,0.00011813692178418634,0.01552102129618284,22.850312789644235,673.5819728034419,0.9333035731460168,2.9231514856147043,0.0,0.9130544156477811,1.0851612880243307,0.35915152005309314,-1.1309553640624304,0.2956696986863707,0.20255814612663448,0.038402073904208675,5.05666682747309e-05,0.0002496878901373283,8.560789660589093e-05,0.0010121770221132996,20.211480705878053,605.9055468297054,0.6651120696700528,0.5539648127707083,0.0,0.002149949056693158,0.00021256535121136672,0.016997698373715273,20.37331967271317,537.0804815897654,0.9252719379031037,0.6111755655074654,-1.0010008244949686e-20,0.0017992131442216357,4.8671355520246315e-06,0.017256486081850125,22.92774671477663,642.9292721989369,0.9607407001855942
Macrophage_Tumor_VCAN+,Tumor,Macrophage,VCAN+,3902,38098,0.0025028738573386867,24320.5505512503,0.6383681702779752,9.763710917478216,9.763710917478216,2031,2382,275,0.8186292176788115,105.58500789323922,19.15668484042587,497.7489031818582,30.235780818576362,1.8854926655799986,0.6383681702779752,13.9524361127168,4.466165481667042,21.884823518331643,0.0001670787830577,0.176617134062889,13.952423304183611,0.17645005527983132,0.0359775096385342,2.0998134547764318,2178,103,346,71,275,1308,2672,132.64386143143616,49560.884254539065,465,0.11916965658636597,0.8236349653934888,0.0002563445270443476,0.0050057477146773725,0.001281722635221738,0.027066138911366118,19.15668484042587,497.74890318185817,0.7731376571559401,0.52063573442707,0.0,0.0025028738573386867,0.0005126890540886952,0.01506148844034634,18.465636093897878,478.23519328261585,0.7892050173876488,0.6106126634196359,0.0,0.0025028738573386867,0.0005126890540886952,0.017854813278641374,22.17324072563119,643.1518641926206,0.8106731085676452,0.5613906909690042,0.0,0.001794959172928142,0.00021841868291496593,0.015461809665641205,24.835149021145533,796.9792201152615,0.9289945110325021,2.860291784173538,0.0,0.8161553191429815,0.964336500149731,0.3163625794635299,-1.1170787497326884,0.592371101469511,0.19930948947134294,0.038806024343718576,5.141928393800095e-05,0.00025627883136852895,8.859631912061816e-05,0.0010258332135102658,20.22330469864678,608.4897528066875,0.6643215220608887,0.5585751297607231,0.0,0.002225280962353205,0.0002191417059399628,0.01776053546395385,19.861614398421516,508.57388269364145,0.9238434282482836,0.6176005268168966,-9.129178830441488e-21,0.0018730898496941198,4.3905642161375765e-06,0.01743273014684019,22.547045340595034,630.1419364175233,0.9586201774986267
